Date,Price,Open,High,Low,Vol.,Change %
8/18/2004,754.25,752.97,755.12,750.26,494.15M,0.31%
8/16/2004,751.95,754.37,754.8,748.47,255.34M,-0.53%
8/13/2004,755.92,753.87,756.88,752.74,632.21M,-0.30%
8/12/2004,758.18,762.67,762.67,755.18,1.41B,-0.76%
8/11/2004,763.95,754.41,763.95,754.41,734.68M,1.53%
8/10/2004,752.44,750.19,752.44,748.72,569.13M,0.32%
8/9/2004,750.04,749.54,750.96,745.65,496.05M,-0.52%
8/6/2004,753.93,759.46,759.46,750.4,1.13B,-1.06%
8/5/2004,762.01,757.96,762.01,756.28,1.38B,0.49%
8/4/2004,758.3,753.96,758.3,752.79,1.16B,0.13%
8/3/2004,757.29,750.83,757.29,750.33,665.68M,1.04%
8/2/2004,749.46,755.14,755.53,747.32,305.61M,-0.99%
7/30/2004,756.98,761.69,763.32,754.52,873.57M,-0.52%
7/29/2004,760.97,760.4,761.12,753.92,1.37B,0.10%
7/28/2004,760.2,760.05,760.87,756.16,782.92M,0.12%
7/27/2004,759.28,759.41,762.07,755.25,866.19M,-0.33%
7/26/2004,761.8,762.53,762.53,749.01,1.38B,-0.60%
7/23/2004,766.37,761.09,766.37,757.61,1.49B,0.64%
7/22/2004,761.52,755.05,761.52,753.65,694.74M,0.04%
7/21/2004,761.24,758.36,762.54,755.66,1.39B,0.60%
7/20/2004,756.67,752.15,756.67,750.84,1.15B,0.32%
7/19/2004,754.27,754.78,755.68,749.09,956.72M,-0.24%
7/16/2004,756.1,743.34,756.1,743.34,1.10B,1.44%
7/15/2004,745.34,743.52,746.71,735.43,580.17M,0.14%
7/14/2004,744.32,753.68,753.76,738.35,886.40M,-1.62%
7/13/2004,756.58,754.92,757.93,750.95,655.64M,-0.13%
7/12/2004,757.58,762.99,763.86,752.99,929.96M,-0.47%
7/9/2004,761.14,757.04,761.14,752.88,990.24M,0.18%
7/8/2004,759.74,771.19,772.35,757.41,1.45B,-1.54%
7/7/2004,771.66,762.17,771.66,757.28,1.90B,0.44%
7/6/2004,768.25,757.89,769.07,757.89,2.28B,3.12%
7/2/2004,745.02,728.58,745.02,726.45,1.24B,2.08%
7/1/2004,729.81,728.22,729.81,722.75,979.27M,-0.35%
6/30/2004,732.4,723.64,732.4,723.62,1.59B,1.40%
6/29/2004,722.29,718.54,722.29,714.44,715.85M,0.24%
6/28/2004,720.54,718.73,720.54,712.34,442.49M,0.04%
6/25/2004,720.23,707.88,720.23,707.8,602.48M,1.53%
6/24/2004,709.35,703.4,709.35,698.77,1.05B,1.37%
6/23/2004,699.76,692.02,699.76,692.02,890.98M,1.25%
6/22/2004,691.09,688.66,691.09,683.92,348.75M,0.21%
6/21/2004,689.62,694.56,696.17,686.14,442.09M,-0.45%
6/18/2004,692.72,697.01,697.48,687.48,394.12M,-1.06%
6/17/2004,700.14,706.7,706.7,695.4,385.46M,-1.09%
6/16/2004,707.89,710.62,711.21,704.16,543.26M,0.07%
6/15/2004,707.41,696.13,707.41,692.87,782.68M,1.59%
6/14/2004,696.34,702.49,702.49,692.4,825.84M,-1.10%
6/11/2004,704.12,706.34,706.64,700.42,503.44M,-0.38%
6/10/2004,706.84,706.48,708.44,701.75,1.07B,-0.41%
6/9/2004,709.75,704.05,710.05,703.33,812.97M,0.88%
6/8/2004,703.58,705.78,707.04,702.18,838.89M,0.40%
6/7/2004,700.78,704.33,706.92,696.68,980.44M,0.41%
6/4/2004,697.94,707.93,707.93,689.54,1.17B,-2.93%
6/2/2004,719.04,728.47,728.47,712.85,810.23M,-1.66%
6/1/2004,731.2,731.51,731.51,727.5,424.30M,-0.18%
5/31/2004,732.52,731.88,732.52,722.55,372.09M,-0.20%
5/28/2004,733.99,731.02,734.59,728.49,1.07B,0.78%
5/27/2004,728.31,722.39,728.31,722.39,442.29M,1.44%
5/26/2004,718,724.93,725.77,716.33,844.80M,0.12%
5/25/2004,717.13,727.18,727.18,707.71,977.52M,-2.11%
5/24/2004,732.58,726.51,732.58,726.51,648.79M,1.06%
5/21/2004,724.93,712.81,730.05,712.35,1.03B,2.57%
5/19/2004,706.8,684.2,706.8,684.2,1.36B,4.53%
5/18/2004,676.15,672.96,683.26,667.03,1.61B,1.15%
5/17/2004,668.48,718.58,718.58,665.96,1.70B,-7.50%
5/14/2004,722.71,738.6,738.6,716.16,1.35B,-2.22%
5/13/2004,739.14,738.47,746.73,733.37,1.34B,-0.69%
5/12/2004,744.29,723.5,744.41,723.5,2.25B,3.62%
5/11/2004,718.26,698.56,718.26,698.56,1.98B,1.56%
5/10/2004,707.22,733.71,733.71,703.88,1.80B,-4.90%
5/7/2004,743.64,741.62,748.65,737.68,1.68B,-0.33%
5/6/2004,746.12,757.5,757.5,744.79,1.41B,-1.58%
5/5/2004,758.08,781.23,781.52,755.11,1.86B,-2.76%
5/4/2004,779.6,785.4,786.38,775.71,776.47M,-0.49%
4/30/2004,783.41,798.12,798.12,774.88,1.62B,-2.31%
4/29/2004,801.97,813,813,796.21,1.13B,-1.95%
4/28/2004,817.93,818.36,819.08,813.4,981.33M,-0.03%
4/27/2004,818.16,813.52,818.16,811.71,520.21M,0.79%
4/26/2004,811.75,812.87,814.58,807.01,744.39M,-0.45%
4/23/2004,815.44,807.23,815.44,807.23,1.01B,1.37%
4/22/2004,804.43,810.96,810.96,801.05,1.46B,-1.20%
4/21/2004,814.2,810.35,824.51,809.35,2.41B,0.41%
4/20/2004,810.86,785.22,810.86,785.22,1.90B,3.32%
4/19/2004,784.84,776.63,784.84,775.79,1.77B,1.06%
4/16/2004,776.57,774.12,776.64,771.3,2.08B,0.46%
4/15/2004,772.99,773.33,773.4,767.87,1.93B,-0.64%
4/14/2004,777.99,771.27,777.99,769.08,1.65B,0.81%
4/13/2004,771.74,769.68,773.88,768.64,815.11M,0.51%
4/12/2004,767.81,777.76,777.76,762.11,808.03M,-1.51%
4/8/2004,779.62,774.45,782.03,772.21,2.24B,0.67%
4/7/2004,774.4,771.74,779.61,769.53,1.52B,0.37%
4/6/2004,771.55,757.04,771.72,757.04,3.41B,2.78%
4/2/2004,750.65,739.64,750.65,739.64,2.69B,1.76%
4/1/2004,737.65,735.68,737.65,729.77,708.20M,0.27%
3/31/2004,735.68,733.52,735.86,726.19,683.59M,0.77%
3/30/2004,730.06,718.8,730.06,718.8,639.57M,1.83%
3/29/2004,716.92,714.88,718.59,710.61,520.09M,0.39%
3/26/2004,714.13,729.35,731.64,708.43,1.81B,-1.78%
3/25/2004,727.1,739.31,740.12,720.92,701.42M,-1.58%
3/24/2004,738.79,736.44,738.79,734.35,1.19B,0.32%
3/23/2004,736.44,734.67,736.44,725.2,607.76M,-0.87%
3/19/2004,742.91,732.41,742.91,731.94,541.96M,1.27%
3/18/2004,733.57,730.85,736.9,729.66,1.22B,0.41%
3/17/2004,730.59,716.26,730.59,716.26,1.22B,2.01%
3/16/2004,716.18,720.67,720.67,700.18,1.37B,-1.10%
3/15/2004,724.15,739.8,741.92,722.28,997.47M,-1.90%
3/12/2004,738.15,733.8,738.15,723.58,1.11B,-0.41%
3/11/2004,741.2,759.71,759.71,737.97,1.39B,-2.52%
3/10/2004,760.33,770.45,770.5,752.17,1.18B,-1.39%
3/9/2004,771.08,768.4,773.16,765.71,1.14B,-0.23%
3/8/2004,772.87,778.49,778.49,769.89,1.77B,-0.66%
3/5/2004,778.01,775.49,780.04,773.89,1.78B,0.42%
3/4/2004,774.77,777.36,780.27,771.07,1.86B,-0.27%
3/3/2004,776.83,780.75,781.23,776.83,1.35B,-0.37%
3/2/2004,779.75,760.65,779.75,760.65,2.27B,2.73%
3/1/2004,759.01,760.9,761.62,749.27,2.03B,-0.27%
2/27/2004,761.08,776.01,776.01,756.88,2.22B,-1.93%
2/26/2004,776.02,777.17,779.47,772.4,2.83B,-0.13%
2/25/2004,777.05,778.87,780.58,774.05,2.05B,-0.47%
2/24/2004,780.75,794.92,794.92,777.45,2.30B,-1.73%
2/20/2004,794.47,790.9,796.07,789.54,662.08M,0.64%
2/19/2004,789.43,786.1,789.96,785.21,1.78B,0.45%
2/18/2004,785.91,777.46,786.16,777.46,3.59B,1.15%
2/17/2004,777,775.14,777.32,771.96,3.34B,0.23%
2/16/2004,775.23,773.12,775.23,767.57,2.79B,0.27%
2/13/2004,773.14,766.22,773.14,765.63,974.39M,0.92%
2/12/2004,766.08,770.02,773.35,761.92,2.28B,-0.48%
2/11/2004,769.79,767.16,772.12,765.15,1.03B,0.39%
2/10/2004,766.77,767.24,770.44,765.04,648.39M,-0.06%
2/9/2004,767.25,761.11,767.25,761.11,1.28B,1.10%
2/6/2004,758.92,736.81,758.92,736.81,1.34B,3.05%
2/5/2004,736.47,732.06,736.47,727.73,672.87M,0.85%
2/4/2004,730.27,732.79,736.46,727.71,1.39B,-0.01%
2/3/2004,730.32,748.49,748.49,725.22,2.22B,-3.00%
1/30/2004,752.93,758.15,758.15,746.09,1.91B,-0.88%
1/29/2004,759.64,763.4,764.47,755.5,1.91B,-0.97%
1/28/2004,767.11,772.03,778.83,765.55,1.82B,-0.70%
1/27/2004,772.49,786.88,788.25,764.89,1.88B,-1.83%
1/26/2004,786.87,782.54,786.87,776.39,1.36B,0.13%
1/23/2004,785.88,776.19,785.88,776.19,1.47B,1.23%
1/21/2004,776.3,773.12,777.39,772.35,1.37B,0.41%
1/20/2004,773.12,767.92,773.12,767.29,1.60B,0.87%
1/19/2004,766.48,770.33,775.52,761.57,1.49B,-0.50%
1/16/2004,770.33,763.53,771.29,763.53,2.40B,0.90%
1/15/2004,763.45,756.7,764.04,756.7,1.70B,0.91%
1/14/2004,756.56,742.06,756.56,739.79,1.66B,1.81%
1/13/2004,743.14,744.01,745.32,738.09,1.12B,0.08%
1/12/2004,742.51,750.72,750.72,738.43,2.43B,-1.48%
1/9/2004,753.69,734.55,756.78,734.55,3.38B,3.13%
1/8/2004,730.82,709.36,730.82,709.36,3.14B,3.02%
1/7/2004,709.37,723.91,723.92,705.84,3.36B,-2.02%
1/6/2004,723.99,728.72,738.16,717.83,3.98B,-0.20%
1/5/2004,725.47,706.37,725.47,706.37,3.59B,2.98%
1/2/2004,704.5,691.38,704.5,688,1.12B,1.82%
12/30/2003,691.89,695.52,700.96,685.5,1.97B,-0.16%
12/29/2003,693.03,679.79,693.03,679.74,1.37B,2.02%
12/23/2003,679.31,674.39,679.58,674.39,1.59B,0.73%
12/22/2003,674.39,672.91,674.6,669.06,1.02B,0.31%
12/19/2003,672.29,666.13,672.29,665.83,1.99B,1.11%
12/18/2003,664.88,655.7,664.89,655.7,1.59B,1.40%
12/17/2003,655.7,654.89,657.71,652.69,892.02M,-0.18%
12/16/2003,656.91,657.54,657.54,652.47,609.03M,-0.24%
12/15/2003,658.52,658.78,660.22,651.67,1.16B,0.27%
12/12/2003,656.74,654.09,659.42,652.37,2.61B,0.52%
