"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 23, 2005","1,058.26","1,076.88","1,081.15","1,053.46","4.61B","-1.65%"
"Oct 16, 2005","1,075.96","1,097.23","1,100.99","1,068.07","4.14B","-1.89%"
"Oct 09, 2005","1,096.70","1,097.15","1,105.95","1,085.60","4.06B","0.19%"
"Oct 02, 2005","1,094.65","1,055.15","1,109.80","1,055.15","5.32B","1.42%"
"Sep 25, 2005","1,079.28","1,018.67","1,079.28","1,018.67","4.07B","6.56%"
"Sep 18, 2005","1,012.85","1,062.08","1,068.62","1,008.39","4.22B","-4.15%"
"Sep 11, 2005","1,056.73","1,099.93","1,106.81","1,046.34","4.85B","-3.80%"
"Sep 04, 2005","1,098.46","1,036.03","1,098.96","1,032.48","6.37B","5.70%"
"Aug 28, 2005","1,039.23","1,034.83","1,056.35","951.21","9.77B","-0.92%"
"Aug 21, 2005","1,048.87","1,086.90","1,086.90","1,011.58","8.14B","-3.59%"
"Aug 14, 2005","1,087.95","1,151.93","1,151.93","1,081.72","5.77B","-5.72%"
"Aug 07, 2005","1,153.97","1,169.49","1,182.10","1,146.56","6.47B","-1.71%"
"Jul 31, 2005","1,174.09","1,180.49","1,195.55","1,170.86","6.83B","-0.69%"
"Jul 24, 2005","1,182.30","1,174.57","1,187.79","1,166.99","7.57B","0.86%"
"Jul 17, 2005","1,172.24","1,127.30","1,172.41","1,124.13","7.88B","3.60%"
"Jul 10, 2005","1,131.46","1,112.88","1,142.83","1,112.50","8.50B","1.88%"
"Jul 03, 2005","1,110.56","1,137.30","1,142.29","1,101.99","4.61B","-2.50%"
"Jun 26, 2005","1,138.99","1,129.61","1,138.99","1,116.26","3.62B","0.29%"
"Jun 19, 2005","1,135.67","1,143.85","1,148.80","1,121.82","5.65B","-0.54%"
"Jun 12, 2005","1,141.82","1,098.77","1,141.82","1,096.20","5.65B","4.09%"
"Jun 05, 2005","1,096.93","1,088.92","1,099.51","1,085.42","5.44B","0.41%"
"May 29, 2005","1,092.50","1,056.19","1,095.93","1,054.12","5.25B","2.92%"
"May 22, 2005","1,061.49","1,045.47","1,061.49","1,039.75","3.30B","1.28%"
"May 15, 2005","1,048.11","1,058.05","1,058.46","1,034.97","3.60B","-1.05%"
"May 08, 2005","1,059.27","1,066.94","1,080.95","1,054.82","5.31B","-0.84%"
"May 01, 2005","1,068.28","1,031.10","1,069.68","1,021.40","3.64B","3.76%"
"Apr 24, 2005","1,029.61","1,047.21","1,047.21","1,011.38","6.28B","-1.74%"
"Apr 17, 2005","1,047.80","1,085.14","1,085.14","1,040.97","4.86B","-4.44%"
"Apr 10, 2005","1,096.52","1,109.40","1,121.46","1,093.93","5.78B","-1.32%"
"Apr 03, 2005","1,111.23","1,096.88","1,114.26","1,089.64","6.10B","1.48%"
"Mar 27, 2005","1,095.07","1,111.49","1,120.22","1,056.55","11.00B","-1.75%"
"Mar 20, 2005","1,114.55","1,150.25","1,156.96","1,109.48","8.05B","-2.90%"
"Mar 13, 2005","1,147.87","1,118.03","1,147.87","1,104.68","16.20B","3.59%"
"Mar 06, 2005","1,108.05","1,105.08","1,117.30","1,099.78","7.88B","0.46%"
"Feb 27, 2005","1,103.01","1,081.98","1,106.26","1,066.43","9.47B","1.81%"
"Feb 20, 2005","1,083.38","1,093.92","1,109.48","1,081.07","10.35B","-0.83%"
"Feb 13, 2005","1,092.49","1,049.32","1,092.49","1,049.11","10.28B","4.46%"
"Feb 06, 2005","1,045.87","1,050.02","1,051.39","1,034.15","2.79B","-0.24%"
"Jan 30, 2005","1,048.39","1,045.45","1,058.77","1,037.07","7.83B","0.18%"
"Jan 23, 2005","1,046.48","1,033.23","1,049.13","1,023.16","8.40B","1.04%"
"Jan 16, 2005","1,035.75","1,024.14","1,037.01","1,012.94","7.49B","1.41%"
"Jan 09, 2005","1,021.34","1,028.27","1,028.27","1,004.78","8.27B","-1.08%"
"Jan 02, 2005","1,032.53","1,000.55","1,038.82","994.53","8.82B","3.23%"
"Dec 26, 2004","1,000.23","985.25","1,007.50","984.70","4.02B","1.39%"
"Dec 19, 2004","986.51","971.38","987.17","960.77","5.13B","1.35%"
"Dec 12, 2004","973.35","944.09","973.35","910.99","7.53B","2.97%"
"Dec 05, 2004","945.23","981.38","989.10","933.13","8.15B","-3.69%"
"Nov 28, 2004","981.41","966.18","1,003.50","960.36","11.45B","1.68%"
"Nov 21, 2004","965.22","936.32","968.94","935.57","9.12B","3.34%"
"Nov 07, 2004","934.03","886.67","937.88","881.37","5.71B","4.52%"
"Oct 31, 2004","893.64","860.65","895.10","857.57","5.95B","3.85%"
"Oct 24, 2004","860.49","846.50","862.12","837.08","5.93B","1.14%"
"Oct 17, 2004","850.77","856.95","859.42","824.60","6.37B","-0.80%"
"Oct 10, 2004","857.59","856.82","864.62","846.45","8.62B","0.22%"
"Oct 03, 2004","855.72","844.24","861.32","843.08","10.68B","2.37%"
"Sep 26, 2004","835.90","820.02","835.90","806.11","5.38B","1.96%"
"Sep 19, 2004","819.82","827.18","829.57","811.75","6.65B","0.64%"
"Sep 12, 2004","814.63","803.57","822.49","802.13","4.94B","2.11%"
"Sep 05, 2004","797.77","784.82","797.77","757.28","8.50B","1.43%"
"Aug 29, 2004","786.49","745.19","786.49","744.07","5.70B","5.32%"
"Aug 22, 2004","746.76","751.71","753.11","728.35","2.83B","-0.49%"
"Aug 15, 2004","750.47","754.37","755.12","747.15","1.37B","-0.72%"
"Aug 08, 2004","755.92","749.54","763.95","745.65","3.84B","0.26%"
"Aug 01, 2004","753.93","755.14","762.01","747.32","4.64B","-0.40%"
"Jul 25, 2004","756.98","762.53","763.32","749.01","5.27B","-1.23%"
"Jul 18, 2004","766.37","754.78","766.37","749.09","5.69B","1.36%"
"Jul 11, 2004","756.10","762.99","763.86","735.43","4.15B","-0.66%"
"Jul 04, 2004","761.14","757.89","772.35","752.88","6.61B","2.16%"
"Jun 27, 2004","745.02","718.73","745.02","712.34","4.96B","3.44%"
"Jun 20, 2004","720.23","694.56","720.23","683.92","3.33B","3.97%"
"Jun 13, 2004","692.72","702.49","711.21","687.48","2.93B","-1.62%"
"Jun 06, 2004","704.12","704.33","710.05","696.68","4.21B","0.89%"
"May 30, 2004","697.94","731.88","732.52","689.54","2.78B","-4.91%"
"May 23, 2004","733.99","726.51","734.59","707.71","3.98B","1.25%"
"May 16, 2004","724.93","718.58","730.05","665.96","5.70B","0.31%"
"May 09, 2004","722.71","733.71","746.73","698.56","8.72B","-2.81%"
"May 02, 2004","743.64","785.40","786.38","737.68","5.73B","-5.08%"
"Apr 25, 2004","783.41","812.87","819.08","774.88","4.99B","-3.93%"
"Apr 18, 2004","815.44","776.63","824.51","775.79","8.55B","5.01%"
"Apr 11, 2004","776.57","777.76","777.99","762.11","7.29B","-0.39%"
"Apr 04, 2004","779.62","757.04","782.03","757.04","7.17B","3.86%"
"Mar 28, 2004","750.65","714.88","750.65","710.61","5.24B","5.11%"
"Mar 21, 2004","714.13","734.67","740.12","708.43","4.31B","-3.87%"
"Mar 14, 2004","742.91","739.80","742.91","700.18","5.35B","0.64%"
"Mar 07, 2004","738.15","778.49","778.49","723.58","6.58B","-5.12%"
"Feb 29, 2004","778.01","760.90","781.23","749.27","9.29B","2.22%"
"Feb 22, 2004","761.08","794.92","794.92","756.88","9.41B","-4.20%"
"Feb 15, 2004","794.47","773.12","796.07","767.57","12.16B","2.76%"
"Feb 08, 2004","773.14","761.11","773.35","761.11","6.22B","1.87%"
"Feb 01, 2004","758.92","748.49","758.92","725.22","5.63B","0.80%"
"Jan 25, 2004","752.93","782.54","788.25","746.09","8.89B","-4.19%"
"Jan 18, 2004","785.88","770.33","785.88","761.57","5.94B","2.02%"
"Jan 11, 2004","770.33","750.72","771.29","738.09","9.32B","2.21%"
"Jan 04, 2004","753.69","706.37","756.78","705.84","17.45B","6.98%"
"Dec 28, 2003","704.50","679.79","704.50","679.74","4.46B","3.71%"
"Dec 21, 2003","679.31","672.91","679.58","669.06","2.60B","1.04%"
"Dec 14, 2003","672.29","658.78","672.29","651.67","6.24B","2.37%"
"Dec 07, 2003","656.74","635.66","659.42","633.88","6.60B","2.93%"
"Nov 30, 2003","638.04","617.26","644.16","617.26","5.17B","3.40%"
"Nov 16, 2003","617.08","609.68","617.08","598.74","2.13B","1.10%"
"Nov 09, 2003","610.34","629.82","630.63","606.35","3.82B","-2.62%"
"Nov 02, 2003","626.74","624.27","642.41","610.98","2.85B","0.19%"
"Oct 26, 2003","625.55","634.10","636.20","617.24","3.71B","-1.42%"
"Oct 19, 2003","634.57","649.92","658.10","626.72","6.29B","-2.32%"
"Oct 12, 2003","649.65","646.67","654.36","637.92","6.84B","0.75%"
"Oct 05, 2003","644.82","621.63","648.68","610.12","7.79B","3.69%"
"Sep 28, 2003","621.86","597.34","623.79","591.72","4.57B","3.67%"
"Sep 21, 2003","599.84","583.62","606.62","580.67","4.72B","2.42%"
"Sep 14, 2003","585.67","578.38","588.25","569.73","6.18B","1.26%"
"Sep 07, 2003","578.38","583.34","591.56","561.33","6.44B","-0.68%"
"Aug 31, 2003","582.32","529.51","590.34","529.51","11.16B","9.94%"
"Aug 24, 2003","529.67","529.14","531.75","523.47","6.89B","0.14%"
"Aug 17, 2003","528.94","518.36","528.94","512.58","4.74B","2.38%"
"Aug 10, 2003","516.65","505.13","516.65","501.53","2.59B","2.23%"
"Aug 03, 2003","505.36","508.63","508.63","479.82","6.16B","-0.66%"
"Jul 27, 2003","508.70","509.64","515.08","504.25","3.32B","-0.27%"
"Jul 20, 2003","510.08","525.50","525.50","496.22","4.55B","-2.93%"
"Jul 13, 2003","525.50","530.75","539.13","520.11","4.62B","0.15%"
"Jul 06, 2003","524.69","504.12","524.69","504.12","3.33B","4.08%"
"Jun 29, 2003","504.10","505.87","509.87","501.21","1.69B","-0.53%"
"Jun 22, 2003","506.78","511.30","512.02","493.27","1.87B","-0.91%"
"Jun 15, 2003","511.45","510.39","517.09","500.26","2.44B","0.19%"
"Jun 08, 2003","510.48","510.12","524.89","499.78","5.40B","-0.04%"
"Jun 01, 2003","510.69","495.24","512.79","495.24","5.17B","3.22%"
"May 25, 2003","494.78","472.52","500.61","472.52","3.46B","4.80%"
"May 18, 2003","472.11","466.31","472.11","455.96","1.99B","0.89%"
"May 11, 2003","467.94","469.63","478.42","464.30","1.06B","-0.36%"
"May 04, 2003","469.63","447.82","474.67","447.82","3.79B","4.87%"
"Apr 27, 2003","447.82","430.55","453.55","425.69","3.27B","2.94%"
"Apr 20, 2003","435.04","443.73","448.27","433.03","3.72B","-1.99%"
"Apr 13, 2003","443.86","438.37","443.86","429.63","2.66B","1.21%"
"Apr 06, 2003","438.55","406.30","438.88","406.30","3.45B","8.10%"
"Mar 30, 2003","405.68","404.47","405.68","393.84","765.70M","0.31%"
"Mar 23, 2003","404.43","395.52","404.43","391.01","1.28B","2.64%"
"Mar 16, 2003","394.04","386.38","394.93","380.08","958.46M","1.59%"
"Mar 09, 2003","387.88","389.77","389.78","377.41","1.55B","-0.49%"
"Mar 02, 2003","389.79","398.74","398.74","387.75","981.30M","-2.36%"
"Feb 23, 2003","399.22","402.18","403.03","395.92","977.65M","-0.75%"
"Feb 16, 2003","402.24","400.88","404.93","398.68","995.78M","0.68%"
"Feb 09, 2003","399.52","394.62","399.52","392.90","689.93M","1.24%"
"Feb 02, 2003","394.63","388.23","394.63","387.95","837.75M","1.59%"
"Jan 26, 2003","388.44","403.22","403.22","386.81","1.39B","-4.17%"
"Jan 19, 2003","405.34","402.05","407.98","400.76","1.04B","0.92%"
"Jan 12, 2003","401.65","399.93","409.72","392.95","1.33B","0.50%"
"Jan 05, 2003","399.67","407.51","407.51","387.14","1.19B","-1.92%"
"Dec 29, 2002","407.51","423.34","423.34","405.44","354.24M","-4.10%"
"Dec 22, 2002","424.94","426.73","428.62","420.90","838.80M","-0.04%"
"Dec 15, 2002","425.12","392.38","426.71","391.55","3.74B","8.67%"
"Dec 08, 2002","391.22","396.89","396.89","389.34","796.65M","-1.48%"
"Dec 01, 2002","397.08","390.43","398.86","387.86","916.41M","1.70%"
"Nov 24, 2002","390.43","381.52","391.17","376.37","1.71B","2.35%"
"Nov 17, 2002","381.45","373.31","381.45","366.26","2.94B","1.95%"
"Nov 10, 2002","374.15","365.69","375.69","360.58","2.31B","2.31%"
"Nov 03, 2002","365.70","371.29","385.12","363.92","2.37B","-1.47%"
"Oct 27, 2002","371.14","353.72","373.20","353.29","2.18B","4.95%"
"Oct 20, 2002","353.65","359.87","363.01","348.91","2.21B","-2.01%"
"Oct 13, 2002","360.90","370.92","370.92","323.32","4.89B","-4.14%"
"Oct 06, 2002","376.47","407.57","407.57","374.59","1.49B","-7.83%"
"Sep 29, 2002","408.43","412.17","419.31","403.08","1.93B","-1.10%"
"Sep 22, 2002","412.97","407.77","413.47","404.14","1.72B","1.02%"
"Sep 15, 2002","408.80","421.00","427.54","401.70","2.45B","-2.90%"
"Sep 08, 2002","421.00","429.18","431.43","420.41","1.32B","-1.59%"
"Sep 01, 2002","427.80","443.03","443.40","415.66","2.08B","-3.58%"
"Aug 25, 2002","443.67","458.04","458.19","437.04","1.36B","-3.19%"
"Aug 18, 2002","458.27","450.99","460.14","448.31","2.74B","1.61%"
"Aug 11, 2002","450.99","451.21","452.32","445.49","2.06B","0.17%"
"Aug 04, 2002","450.24","456.31","456.31","437.72","3.22B","-1.33%"
"Jul 28, 2002","456.31","442.14","468.87","439.27","2.82B","3.27%"
"Jul 21, 2002","441.88","483.21","483.21","440.17","3.99B","-8.86%"
"Jul 14, 2002","484.85","479.65","488.22","475.58","2.90B","1.09%"
"Jul 07, 2002","479.61","494.60","497.58","470.14","1.75B","-2.67%"
"Jun 30, 2002","492.78","505.14","505.60","473.99","3.52B","-2.42%"
"Jun 23, 2002","505.01","525.41","525.41","498.74","2.50B","-3.96%"
"Jun 16, 2002","525.86","544.52","547.24","522.67","2.90B","-3.51%"
"Jun 09, 2002","545.00","513.79","545.04","508.47","4.73B","6.02%"
"Jun 02, 2002","514.03","530.82","530.97","510.61","2.29B","-3.16%"
"May 26, 2002","530.79","506.96","530.79","506.10","3.94B","4.70%"
"May 19, 2002","506.95","531.64","531.64","495.98","3.49B","-4.63%"
"May 12, 2002","531.58","544.23","544.65","529.04","3.01B","-2.27%"
"May 05, 2002","543.90","544.06","551.04","537.88","3.78B","-0.03%"
"Apr 28, 2002","544.08","539.89","544.08","524.58","3.82B","0.76%"
"Apr 21, 2002","539.96","533.81","547.26","533.81","6.44B","1.35%"
"Apr 14, 2002","532.78","541.06","557.59","527.05","11.58B","-1.20%"
"Apr 07, 2002","539.27","509.30","540.62","509.14","9.75B","5.95%"
"Mar 31, 2002","508.99","482.52","509.90","481.01","6.36B","5.65%"
"Mar 24, 2002","481.77","484.51","488.13","477.36","5.02B","-0.61%"
"Mar 17, 2002","484.73","467.97","485.58","464.23","8.65B","3.58%"
"Mar 10, 2002","467.99","474.30","478.28","466.34","3.79B","-1.50%"
"Mar 03, 2002","475.12","453.56","476.96","453.22","3.64B","5.08%"
"Feb 24, 2002","452.16","459.83","459.83","445.79","3.05B","-1.57%"
"Feb 17, 2002","459.39","449.45","466.67","449.45","4.16B","2.23%"
"Feb 10, 2002","449.38","437.79","449.38","434.69","1.76B","2.84%"
"Feb 03, 2002","436.98","453.91","453.91","428.91","2.28B","-3.81%"
"Jan 27, 2002","454.28","452.46","455.94","440.78","3.11B","0.40%"
"Jan 20, 2002","452.46","426.62","453.44","424.89","2.84B","6.11%"
"Jan 13, 2002","426.41","413.76","432.58","410.45","3.16B","3.56%"
"Jan 06, 2002","411.77","385.77","417.48","384.41","2.78B","6.90%"
"Dec 30, 2001","385.20","387.31","388.28","377.70","711.62M","-1.74%"
"Dec 23, 2001","392.04","378.25","392.04","376.56","1.06B","3.65%"
"Dec 16, 2001","378.25","375.58","378.25","371.80","759.75M","0.95%"
"Dec 09, 2001","374.69","377.26","378.09","368.46","2.47B","-0.67%"
"Dec 02, 2001","377.21","380.20","382.07","375.85","1.76B","-0.82%"
"Nov 25, 2001","380.31","383.19","384.58","376.98","1.89B","-0.62%"
"Nov 18, 2001","382.70","378.20","386.34","377.50","2.26B","1.06%"
"Nov 11, 2001","378.67","377.10","379.30","366.01","2.00B","0.35%"
"Nov 04, 2001","377.34","379.72","382.20","373.12","1.55B","-0.87%"
"Oct 28, 2001","380.65","388.11","389.48","375.99","2.00B","-1.85%"
"Oct 21, 2001","387.82","387.59","394.72","385.14","1.82B","-0.01%"
"Oct 14, 2001","387.85","378.60","387.85","376.40","1.35B","2.44%"
"Oct 07, 2001","378.60","375.12","379.11","362.46","2.21B","-0.78%"
"Sep 30, 2001","381.59","392.47","394.98","361.67","2.11B","-2.77%"
"Sep 23, 2001","392.48","414.09","415.88","388.95","2.46B","-5.30%"
"Sep 16, 2001","414.43","422.99","422.99","403.66","2.97B","-2.64%"
"Sep 09, 2001","425.65","443.19","445.48","423.45","3.49B","-4.09%"
"Sep 02, 2001","443.81","435.47","449.27","430.91","2.46B","1.90%"
"Aug 26, 2001","435.55","441.44","443.75","431.25","2.37B","-1.29%"
"Aug 19, 2001","441.22","435.34","441.98","433.95","4.60B","1.36%"
"Aug 12, 2001","435.32","436.12","444.31","432.61","2.29B","-0.08%"
"Aug 05, 2001","435.67","435.15","446.14","427.88","2.99B","0.12%"
"Jul 29, 2001","435.15","447.47","451.27","430.46","2.76B","-2.73%"
"Jul 22, 2001","447.38","463.36","478.37","440.01","8.31B","-2.94%"
"Jul 15, 2001","460.91","446.27","466.11","440.30","5.52B","3.31%"
"Jul 08, 2001","446.13","432.00","448.28","430.28","7.58B","3.06%"
"Jul 01, 2001","432.88","437.31","437.31","426.50","2.51B","-1.08%"
"Jun 24, 2001","437.62","437.60","440.05","423.89","3.93B","0.00%"
"Jun 17, 2001","437.60","416.58","437.60","415.24","2.75B","4.80%"
"Jun 10, 2001","417.56","398.88","419.33","397.71","3.62B","4.70%"
"Jun 03, 2001","398.81","394.94","400.48","386.50","2.72B","0.58%"
"May 27, 2001","396.51","391.93","414.14","387.64","6.36B","1.64%"
"May 20, 2001","390.12","376.20","390.25","373.38","1.66B","3.54%"
"May 13, 2001","376.80","370.43","379.52","367.35","2.63B","1.74%"
"May 06, 2001","370.36","375.85","377.46","366.74","1.97B","-1.38%"
"Apr 29, 2001","375.56","351.63","377.20","350.18","3.43B","6.83%"
"Apr 22, 2001","351.56","342.32","353.74","340.15","2.64B","2.54%"
"Apr 15, 2001","342.86","365.82","365.82","338.18","2.23B","-6.32%"
"Apr 08, 2001","365.98","363.31","373.85","361.22","1.78B","0.45%"
"Apr 01, 2001","364.34","381.05","381.26","361.31","2.91B","-4.39%"
"Mar 25, 2001","381.05","371.60","387.89","367.67","2.57B","2.58%"
"Mar 18, 2001","371.47","378.81","378.81","352.67","5.43B","-2.38%"
"Mar 11, 2001","380.51","411.88","411.88","378.43","2.77B","-8.11%"
"Mar 04, 2001","414.11","425.86","435.38","412.75","1.28B","-2.82%"
"Feb 25, 2001","426.13","438.17","438.17","422.41","1.53B","-2.85%"
"Feb 18, 2001","438.65","430.54","442.52","429.94","1.91B","1.52%"
"Feb 11, 2001","432.08","427.91","441.02","420.81","2.60B","0.97%"
"Feb 04, 2001","427.91","461.13","469.81","422.89","4.27B","-5.33%"
"Jan 28, 2001","451.98","416.00","454.30","408.50","4.78B","8.44%"
"Jan 21, 2001","416.79","412.59","418.29","412.59","1.65B","1.27%"
"Jan 14, 2001","411.56","407.69","418.40","407.69","3.28B","1.03%"
"Jan 07, 2001","407.37","418.75","418.97","404.73","2.13B","-2.73%"
"Dec 31, 2000","418.82","415.37","418.82","402.38","1.22B","0.60%"
"Dec 17, 2000","416.32","423.78","424.73","410.94","1.17B","-1.74%"
"Dec 10, 2000","423.68","432.16","432.16","412.66","1.74B","-1.88%"
"Dec 03, 2000","431.81","427.59","438.59","427.59","2.14B","1.00%"
"Nov 26, 2000","427.55","434.30","435.59","422.18","1.29B","-1.53%"
"Nov 19, 2000","434.21","421.12","436.12","421.07","2.20B","3.10%"
"Nov 12, 2000","421.14","426.84","428.56","416.34","1.79B","-1.37%"
"Nov 05, 2000","426.97","409.95","428.31","409.95","1.87B","4.18%"
"Oct 29, 2000","409.83","411.79","411.79","399.07","1.61B","-0.49%"
"Oct 22, 2000","411.84","420.82","424.00","409.90","1.11B","-2.02%"
"Oct 15, 2000","420.33","408.75","430.86","408.75","4.26B","2.97%"
"Oct 08, 2000","408.20","420.52","420.52","400.57","1.84B","-3.27%"
"Oct 01, 2000","422.00","421.16","432.50","415.77","2.39B","0.16%"
"Sep 24, 2000","421.34","407.23","423.69","406.80","1.71B","3.54%"
"Sep 17, 2000","406.92","440.92","440.92","405.20","3.15B","-7.96%"
"Sep 10, 2000","442.09","470.95","470.95","441.65","1.20B","-6.12%"
"Sep 03, 2000","470.93","470.76","478.94","468.89","2.18B","0.11%"
"Aug 27, 2000","470.42","486.97","489.06","459.64","3.31B","-3.39%"
"Aug 20, 2000","486.91","494.16","503.40","480.42","3.06B","-1.47%"
"Aug 13, 2000","494.19","506.39","510.16","492.81","2.37B","-2.29%"
"Aug 06, 2000","505.79","494.18","505.79","482.19","2.70B","2.35%"
"Jul 30, 2000","494.16","498.71","498.71","487.20","1.80B","-0.93%"
"Jul 23, 2000","498.80","508.87","512.27","494.66","1.76B","-1.96%"
"Jul 16, 2000","508.79","504.21","517.88","504.21","1.72B","0.93%"
"Jul 09, 2000","504.11","508.35","514.58","502.14","2.62B","-0.79%"
"Jul 02, 2000","508.11","514.66","516.63","493.70","2.21B","-1.36%"
"Jun 25, 2000","515.11","503.35","515.11","499.46","2.23B","2.38%"
"Jun 18, 2000","503.14","484.02","504.41","481.83","2.75B","3.95%"
"Jun 11, 2000","484.02","478.63","484.39","465.86","1.12B","1.27%"
"Jun 04, 2000","477.93","446.04","484.27","444.92","1.92B","7.53%"
"May 28, 2000","444.45","481.18","481.18","440.46","2.29B","-7.80%"
"May 21, 2000","482.07","507.82","507.82","474.63","1.50B","-5.37%"
"May 14, 2000","509.40","526.59","526.59","495.20","1.12B","-3.32%"
"May 07, 2000","526.88","545.39","553.85","517.43","1.13B","-3.43%"
"Apr 30, 2000","545.61","526.83","545.61","521.51","1.24B","3.58%"
"Apr 23, 2000","526.74","526.08","530.85","510.07","1.26B","0.06%"
"Apr 16, 2000","526.40","554.08","554.08","519.21","1.90B","-5.46%"
"Apr 09, 2000","556.79","571.08","571.42","553.54","1.23B","-2.46%"
"Apr 02, 2000","570.82","583.55","583.57","556.60","790.64M","-2.14%"
"Mar 26, 2000","583.28","581.84","593.40","579.68","1.99B","0.31%"
"Mar 19, 2000","581.47","590.71","593.20","575.40","1.81B","-1.59%"
"Mar 12, 2000","590.85","596.18","599.82","579.63","1.39B","-0.89%"
"Mar 05, 2000","596.18","549.45","598.04","549.45","3.01B","8.68%"
"Feb 27, 2000","548.55","568.17","581.93","528.20","1.73B","-3.52%"
"Feb 20, 2000","568.55","599.57","599.57","565.35","1.85B","-5.17%"
"Feb 13, 2000","599.57","634.62","641.61","577.96","3.36B","-5.59%"
"Feb 06, 2000","635.08","635.34","642.14","626.09","5.36B","0.01%"
"Jan 30, 2000","635.00","634.50","638.38","600.16","2.74B","0.05%"
"Jan 23, 2000","634.67","664.69","668.98","633.27","5.60B","-4.52%"
"Jan 16, 2000","664.69","691.60","707.47","652.04","6.01B","-3.79%"
"Jan 09, 2000","690.89","691.92","704.54","683.70","8.05B","0.34%"
"Jan 02, 2000","688.52","677.47","704.03","674.34","2.73B","1.71%"
"Dec 26, 1999","676.92","666.88","693.53","666.88","3.91B","1.62%"
"Dec 19, 1999","666.13","637.90","666.13","633.62","3.57B","4.28%"
"Dec 12, 1999","638.82","634.43","656.77","626.63","2.78B","0.79%"
"Dec 05, 1999","633.84","615.10","639.82","615.07","1.97B","3.32%"
"Nov 28, 1999","613.49","596.35","613.49","571.14","1.97B","2.87%"
"Nov 21, 1999","596.36","633.35","634.84","582.29","2.67B","-5.83%"
"Nov 14, 1999","633.31","635.19","643.54","629.67","2.22B","-0.30%"
"Nov 07, 1999","635.23","626.01","647.51","625.96","3.59B","1.47%"
"Oct 31, 1999","626.04","594.70","626.67","591.63","3.14B","5.42%"
"Oct 24, 1999","593.87","604.18","612.52","572.47","3.13B","-1.71%"
"Oct 17, 1999","604.18","567.84","644.07","550.22","9.72B","6.38%"
"Oct 10, 1999","567.92","587.86","587.86","556.48","1.65B","-3.45%"
"Oct 03, 1999","588.24","570.78","597.91","552.15","3.98B","3.92%"
"Sep 26, 1999","566.04","518.90","569.72","512.13","2.01B","9.37%"
"Sep 19, 1999","517.54","546.67","548.12","505.72","1.82B","-5.39%"
"Sep 12, 1999","547.02","565.30","576.88","539.01","1.50B","-2.80%"
"Sep 05, 1999","562.78","565.23","567.96","503.60","2.19B","-0.43%"
"Aug 29, 1999","565.20","572.41","574.37","558.86","2.42B","-1.30%"
"Aug 22, 1999","572.67","576.17","596.46","569.48","1.30B","-0.61%"
"Aug 15, 1999","576.17","558.27","583.11","554.13","2.11B","3.31%"
"Aug 08, 1999","557.71","607.46","607.66","550.40","3.30B","-8.25%"
"Aug 01, 1999","607.84","598.16","622.69","590.84","2.51B","1.67%"
"Jul 25, 1999","597.87","625.61","625.61","567.42","3.48B","-4.47%"
"Jul 18, 1999","625.83","662.43","668.04","621.91","3.36B","-5.52%"
"Jul 11, 1999","662.37","656.65","670.09","652.26","3.02B","0.87%"
"Jul 04, 1999","656.64","670.28","690.27","652.12","3.71B","-2.07%"
"Jun 27, 1999","670.54","672.94","690.14","658.75","7.02B","-0.39%"
"Jun 20, 1999","673.15","707.90","720.05","669.28","8.66B","-4.91%"
"Jun 13, 1999","707.88","669.31","707.88","660.44","5.98B","5.93%"
"Jun 06, 1999","668.28","612.86","700.82","612.86","5.68B","9.13%"
"May 30, 1999","612.38","583.53","613.14","567.96","4.37B","4.92%"
"May 23, 1999","583.65","591.69","626.09","581.21","4.92B","-1.35%"
"May 16, 1999","591.66","591.69","608.27","576.02","3.53B","0.01%"
"May 09, 1999","591.63","575.08","598.21","561.18","3.12B","2.87%"
"May 02, 1999","575.12","495.19","591.84","495.19","9.53B","16.13%"
"Apr 25, 1999","495.22","473.59","505.62","466.79","2.23B","4.57%"
"Apr 18, 1999","473.59","480.96","528.55","473.21","3.60B","-1.24%"
"Apr 11, 1999","479.53","421.21","486.99","421.15","2.45B","13.85%"
"Apr 04, 1999","421.21","394.44","421.21","393.64","887.02M","6.79%"
"Mar 28, 1999","394.43","392.93","397.02","389.86","436.84M","0.38%"
"Mar 21, 1999","392.95","394.25","398.43","389.07","841.03M","-0.32%"
"Mar 14, 1999","394.22","374.26","394.22","371.10","530.59M","4.86%"
"Mar 07, 1999","375.94","388.91","391.52","370.64","471.13M","-3.28%"
"Feb 28, 1999","388.68","396.05","399.30","386.42","560.08M","-1.87%"
"Feb 21, 1999","396.09","404.31","405.00","393.21","439.18M","-1.96%"
"Feb 14, 1999","404.02","400.55","407.96","394.43","393.73M","0.87%"
"Feb 07, 1999","400.55","405.89","407.45","395.65","754.86M","-1.23%"
"Jan 31, 1999","405.55","412.21","417.76","401.96","858.98M","-1.55%"
"Jan 24, 1999","411.93","402.40","415.41","376.30","949.59M","2.37%"
"Jan 10, 1999","402.40","441.55","443.76","398.49","951.26M","-8.44%"
"Jan 03, 1999","439.49","393.96","462.12","391.25","1.44B","10.41%"
"Dec 27, 1998","398.04","401.88","402.50","390.08","383.42M","-0.95%"
"Dec 20, 1998","401.86","403.98","409.29","398.11","609.80M","-0.52%"
"Dec 13, 1998","403.96","405.65","414.50","399.12","1.18B","-0.40%"
